"No.","Time","Source","Destination","Protocol","Length","Info","frame.time","frame.time_delta"
"73","12.280167","192.168.137.185","177.37.221.8","TCP","657","[TCP Retransmission] 43842  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=591 TSval=1807000863 TSecr=822351966","Jul  6, 2023 09:08:21.567946000 Hora oficial do Brasil","0.046909000"
"74","12.300480","192.168.137.185","192.168.137.1","DNS","71","Standard query 0x0923 A api.rec.net","Jul  6, 2023 09:08:21.588259000 Hora oficial do Brasil","0.020313000"
"75","12.300480","192.168.137.185","192.168.137.1","DNS","71","Standard query 0x6496 A api.rec.net","Jul  6, 2023 09:08:21.588259000 Hora oficial do Brasil","0.000000000"
"76","12.702342","64.233.186.188","192.168.137.185","TLSv1.2","1466","[TCP Previous segment not captured] , Application Data","Jul  6, 2023 09:08:21.990121000 Hora oficial do Brasil","0.401862000"
"77","12.839782","192.168.137.185","64.233.186.188","TCP","66","[TCP ACKed unseen segment] 38754  >  5228 [ACK] Seq=1 Ack=3070 Win=746 Len=0 TSval=1891121145 TSecr=1748639502","Jul  6, 2023 09:08:22.127561000 Hora oficial do Brasil","0.137440000"
"79","13.282321","192.168.137.185","157.240.216.61","TCP","69","37850  >  443 [PSH, ACK] Seq=1 Ack=1 Win=133 Len=3 TSval=3991049894 TSecr=3825359887 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:08:22.570100000 Hora oficial do Brasil","0.005857000"
"80","13.292353","192.168.137.185","177.37.221.8","TCP","66","43842  >  443 [FIN, ACK] Seq=592 Ack=1 Win=65536 Len=0 TSval=1807001873 TSecr=822351966","Jul  6, 2023 09:08:22.580132000 Hora oficial do Brasil","0.010032000"
"81","13.292353","192.168.137.185","177.37.221.25","TCP","74","47924  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1269503358 TSecr=0 WS=512","Jul  6, 2023 09:08:22.580132000 Hora oficial do Brasil","0.000000000"
"98","14.117381","177.37.221.8","192.168.137.185","TLSv1.3","336","Server Hello, Change Cipher Spec, Application Data, Application Data","Jul  6, 2023 09:08:23.405160000 Hora oficial do Brasil","0.808697000"
"99","14.225515","192.168.137.1","192.168.137.185","DNS","144","Standard query response 0xfb82 A ns.rec.net CNAME recnet-ag-prod-001.eastus.cloudapp.azure.com A 20.120.122.254","Jul  6, 2023 09:08:23.513294000 Hora oficial do Brasil","0.108134000"
"100","14.225895","192.168.137.1","192.168.137.185","DNS","145","Standard query response 0x6496 A api.rec.net CNAME recnet-ag-prod-002.eastus.cloudapp.azure.com A 52.151.239.148","Jul  6, 2023 09:08:23.513674000 Hora oficial do Brasil","0.000380000"
"101","14.227491","192.168.137.185","177.37.221.8","TCP","54","43842  >  443 [RST] Seq=592 Win=0 Len=0","Jul  6, 2023 09:08:23.515270000 Hora oficial do Brasil","0.001596000"
"102","14.229777","192.168.137.185","52.151.239.148","TCP","74","43670  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493439742 TSecr=0 WS=512","Jul  6, 2023 09:08:23.517556000 Hora oficial do Brasil","0.002286000"
"103","14.229777","192.168.137.185","52.151.239.148","TCP","74","43684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493439742 TSecr=0 WS=512","Jul  6, 2023 09:08:23.517556000 Hora oficial do Brasil","0.000000000"
"104","14.229777","192.168.137.185","20.120.122.254","TCP","74","44500  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1928292221 TSecr=0 WS=512","Jul  6, 2023 09:08:23.517556000 Hora oficial do Brasil","0.000000000"
"105","14.321240","192.168.137.185","177.37.221.25","TCP","74","[TCP Retransmission] 47924  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1269504363 TSecr=0 WS=512","Jul  6, 2023 09:08:23.609019000 Hora oficial do Brasil","0.091463000"
"106","15.275080","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493440768 TSecr=0 WS=512","Jul  6, 2023 09:08:24.562859000 Hora oficial do Brasil","0.953840000"
"107","15.275080","192.168.137.185","20.120.122.254","TCP","74","[TCP Retransmission] 44500  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1928293247 TSecr=0 WS=512","Jul  6, 2023 09:08:24.562859000 Hora oficial do Brasil","0.000000000"
"108","15.275080","192.168.137.185","157.240.216.61","SSL","438","Continuation Data","Jul  6, 2023 09:08:24.562859000 Hora oficial do Brasil","0.000000000"
"109","15.275080","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43670  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493440768 TSecr=0 WS=512","Jul  6, 2023 09:08:24.562859000 Hora oficial do Brasil","0.000000000"
"110","16.184962","177.37.221.25","192.168.137.185","TCP","74","443  >  47924 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3185032760 TSecr=1269504363 WS=128","Jul  6, 2023 09:08:25.472741000 Hora oficial do Brasil","0.909882000"
"114","16.274290","192.168.137.185","177.37.221.25","TCP","66","47924  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1269506341 TSecr=3185032760","Jul  6, 2023 09:08:25.562069000 Hora oficial do Brasil","0.000109000"
"115","16.275303","192.168.137.185","177.37.221.25","TLSv1","583","Client Hello","Jul  6, 2023 09:08:25.563082000 Hora oficial do Brasil","0.001013000"
"133","17.299271","192.168.137.185","20.120.122.254","TCP","74","[TCP Retransmission] 44500  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1928295263 TSecr=0 WS=512","Jul  6, 2023 09:08:26.587050000 Hora oficial do Brasil","1.009275000"
"134","17.299271","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43670  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493442784 TSecr=0 WS=512","Jul  6, 2023 09:08:26.587050000 Hora oficial do Brasil","0.000000000"
"135","17.299271","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493442784 TSecr=0 WS=512","Jul  6, 2023 09:08:26.587050000 Hora oficial do Brasil","0.000000000"
"136","17.303931","192.168.137.185","192.168.137.1","DNS","71","Standard query 0x0923 A api.rec.net","Jul  6, 2023 09:08:26.591710000 Hora oficial do Brasil","0.004660000"
"137","19.154930","192.168.137.1","192.168.137.185","DNS","145","Standard query response 0x0923 A api.rec.net CNAME recnet-ag-prod-002.eastus.cloudapp.azure.com A 52.151.239.148","Jul  6, 2023 09:08:28.442709000 Hora oficial do Brasil","1.850999000"
"138","19.214278","192.168.137.185","157.240.216.61","TCP","441","[TCP Retransmission] 37850  >  443 [PSH, ACK] Seq=1 Ack=1 Win=133 Len=375 TSval=3991055820 TSecr=3825359887","Jul  6, 2023 09:08:28.502057000 Hora oficial do Brasil","0.059348000"
"139","19.214584","192.168.137.1","192.168.137.185","DNS","145","Standard query response 0x0923 A api.rec.net CNAME recnet-ag-prod-002.eastus.cloudapp.azure.com A 52.151.239.148","Jul  6, 2023 09:08:28.502363000 Hora oficial do Brasil","0.000306000"
"140","19.217431","192.168.137.185","52.151.239.148","TCP","74","41006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493444730 TSecr=0 WS=512","Jul  6, 2023 09:08:28.505210000 Hora oficial do Brasil","0.002847000"
"141","19.335122","20.120.122.254","192.168.137.185","TCP","74","443  >  44500 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM TSval=2182770311 TSecr=1928295263 WS=1024","Jul  6, 2023 09:08:28.622901000 Hora oficial do Brasil","0.117691000"
"142","19.447431","192.168.137.185","20.120.122.254","TCP","66","44500  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1928297438 TSecr=2182770311","Jul  6, 2023 09:08:28.735210000 Hora oficial do Brasil","0.112309000"
"143","19.458854","192.168.137.185","20.120.122.254","TLSv1","371","Client Hello","Jul  6, 2023 09:08:28.746633000 Hora oficial do Brasil","0.011423000"
"144","20.236970","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 41006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493445728 TSecr=0 WS=512","Jul  6, 2023 09:08:29.524749000 Hora oficial do Brasil","0.778116000"
"145","20.490295","192.168.137.185","177.37.221.25","TCP","583","[TCP Retransmission] 47924  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=517 TSval=1269510539 TSecr=3185032760","Jul  6, 2023 09:08:29.778074000 Hora oficial do Brasil","0.253325000"
"148","21.367401","64.233.186.188","192.168.137.185","TCP","1466","[TCP Spurious Retransmission] 5228  >  38754 [PSH, ACK] Seq=1670 Ack=1 Win=266 Len=1400 TSval=1748648178 TSecr=1891108385","Jul  6, 2023 09:08:30.655180000 Hora oficial do Brasil","0.502444000"
"149","21.494139","192.168.137.185","64.233.186.188","TCP","78","[TCP Dup ACK 77#1] 38754  >  5228 [ACK] Seq=1 Ack=3070 Win=746 Len=0 TSval=1891129799 TSecr=1748648178 SLE=1670 SRE=3070","Jul  6, 2023 09:08:30.781918000 Hora oficial do Brasil","0.126738000"
"150","21.495406","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43684  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493447008 TSecr=0 WS=512","Jul  6, 2023 09:08:30.783185000 Hora oficial do Brasil","0.001267000"
"151","21.495406","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43670  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493447008 TSecr=0 WS=512","Jul  6, 2023 09:08:30.783185000 Hora oficial do Brasil","0.000000000"
"154","22.249906","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 41006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493447744 TSecr=0 WS=512","Jul  6, 2023 09:08:31.537685000 Hora oficial do Brasil","0.156825000"
"155","23.642418","157.240.216.61","192.168.137.185","SSL","99","Continuation Data","Jul  6, 2023 09:08:32.930197000 Hora oficial do Brasil","1.392512000"
"156","23.745748","192.168.137.185","157.240.216.61","TCP","66","37850  >  443 [ACK] Seq=376 Ack=34 Win=133 Len=0 TSval=3991060374 TSecr=3825484495","Jul  6, 2023 09:08:33.033527000 Hora oficial do Brasil","0.103330000"
"157","24.075127","192.168.137.185","20.120.122.254","TCP","371","[TCP Retransmission] 44500  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=305 TSval=1928302047 TSecr=2182770311","Jul  6, 2023 09:08:33.362906000 Hora oficial do Brasil","0.329379000"
"158","24.502438","52.151.239.148","192.168.137.185","TCP","74","443  >  43684 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1440 SACK_PERM TSval=1614757036 TSecr=493447008 WS=1024","Jul  6, 2023 09:08:33.790217000 Hora oficial do Brasil","0.427311000"
"159","24.563660","192.168.137.185","52.151.239.148","TCP","66","43684  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=493450076 TSecr=1614757036","Jul  6, 2023 09:08:33.851439000 Hora oficial do Brasil","0.061222000"
"160","24.566302","192.168.137.185","52.151.239.148","TLSv1","372","Client Hello","Jul  6, 2023 09:08:33.854081000 Hora oficial do Brasil","0.002642000"
"161","26.296210","192.168.137.185","177.37.221.25","TCP","66","47924  >  443 [FIN, ACK] Seq=518 Ack=1 Win=65536 Len=0 TSval=1269516348 TSecr=3185032760","Jul  6, 2023 09:08:35.583989000 Hora oficial do Brasil","1.729908000"
"162","26.297396","192.168.137.185","177.37.221.8","TCP","74","40068  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1807014880 TSecr=0 WS=512","Jul  6, 2023 09:08:35.585175000 Hora oficial do Brasil","0.001186000"
"163","26.371836","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 41006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493451872 TSecr=0 WS=512","Jul  6, 2023 09:08:35.659615000 Hora oficial do Brasil","0.074440000"
"164","26.637791","192.168.137.185","177.37.221.25","TCP","583","[TCP Out-Of-Order] 47924  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=517 TSval=1269516687 TSecr=3185032760","Jul  6, 2023 09:08:35.925570000 Hora oficial do Brasil","0.265955000"
"165","27.338511","192.168.137.185","177.37.221.8","TCP","74","[TCP Retransmission] 40068  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1807015903 TSecr=0 WS=512","Jul  6, 2023 09:08:36.626290000 Hora oficial do Brasil","0.700720000"
"166","28.119924","177.37.221.8","192.168.137.185","TCP","74","443  >  40068 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=822377046 TSecr=1807014880 WS=128","Jul  6, 2023 09:08:37.407703000 Hora oficial do Brasil","0.781413000"
"167","28.246869","177.37.221.25","192.168.137.185","TCP","66","[TCP Previous segment not captured] 443  >  47924 [FIN, ACK] Seq=3639 Ack=519 Win=64768 Len=0 TSval=3185044720 TSecr=1269516348","Jul  6, 2023 09:08:37.534648000 Hora oficial do Brasil","0.126945000"
"168","28.248709","192.168.137.185","177.37.221.8","TCP","66","40068  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1807016832 TSecr=822377046","Jul  6, 2023 09:08:37.536488000 Hora oficial do Brasil","0.001840000"
"169","28.248709","192.168.137.185","177.37.221.25","TCP","54","47924  >  443 [RST] Seq=519 Win=0 Len=0","Jul  6, 2023 09:08:37.536488000 Hora oficial do Brasil","0.000000000"
"170","28.249976","192.168.137.185","177.37.221.8","TLSv1","583","Client Hello","Jul  6, 2023 09:08:37.537755000 Hora oficial do Brasil","0.001267000"
"172","29.172641","177.37.221.8","192.168.137.185","TCP","74","[TCP Retransmission] 443  >  40068 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=822378093 TSecr=1807014880 WS=128","Jul  6, 2023 09:08:38.460420000 Hora oficial do Brasil","0.165210000"
"173","29.271371","192.168.137.185","177.37.221.8","TCP","66","[TCP Dup ACK 168#1] 40068  >  443 [ACK] Seq=518 Ack=1 Win=65536 Len=0 TSval=1807017854 TSecr=822377046","Jul  6, 2023 09:08:38.559150000 Hora oficial do Brasil","0.098730000"
"174","29.707172","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 43670  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493455200 TSecr=0 WS=512","Jul  6, 2023 09:08:38.994951000 Hora oficial do Brasil","0.435801000"
"175","30.187415","177.37.221.8","192.168.137.185","SSL","1514","[TCP Previous segment not captured] , Continuation Data","Jul  6, 2023 09:08:39.475194000 Hora oficial do Brasil","0.480243000"
"176","30.293790","177.37.221.8","192.168.137.185","SSL","808","Continuation Data","Jul  6, 2023 09:08:39.581569000 Hora oficial do Brasil","0.106375000"
"177","30.295273","192.168.137.185","177.37.221.8","TCP","78","[TCP Window Update] 40068  >  443 [ACK] Seq=518 Ack=1 Win=68608 Len=0 TSval=1807018879 TSecr=822377046 SLE=1449 SRE=2897","Jul  6, 2023 09:08:39.583052000 Hora oficial do Brasil","0.001483000"
"178","30.295273","192.168.137.185","177.37.221.8","TCP","78","[TCP Window Update] 40068  >  443 [ACK] Seq=518 Ack=1 Win=70144 Len=0 TSval=1807018879 TSecr=822377046 SLE=1449 SRE=3639","Jul  6, 2023 09:08:39.583052000 Hora oficial do Brasil","0.000000000"
"179","30.732794","192.168.137.185","20.120.122.254","TCP","371","[TCP Retransmission] 44500  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=305 TSval=1928308703 TSecr=2182770311","Jul  6, 2023 09:08:40.020573000 Hora oficial do Brasil","0.437521000"
"180","30.986979","192.168.137.185","52.151.239.148","TCP","372","[TCP Retransmission] 43684  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=306 TSval=493456480 TSecr=1614757036","Jul  6, 2023 09:08:40.274758000 Hora oficial do Brasil","0.254185000"
"182","32.678012","192.168.137.185","157.240.216.61","TCP","69","37850  >  443 [PSH, ACK] Seq=376 Ack=34 Win=133 Len=3 TSval=3991069290 TSecr=3825484495 [TCP segment of a reassembled PDU]","Jul  6, 2023 09:08:41.965791000 Hora oficial do Brasil","0.665399000"
"183","32.722317","20.120.122.254","192.168.137.185","TCP","66","443  >  44500 [ACK] Seq=1 Ack=306 Win=65536 Len=0 TSval=2182783724 TSecr=1928308703","Jul  6, 2023 09:08:42.010096000 Hora oficial do Brasil","0.044305000"
"184","34.570103","192.168.137.185","52.151.239.148","TCP","74","[TCP Retransmission] 41006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493460064 TSecr=0 WS=512","Jul  6, 2023 09:08:43.857882000 Hora oficial do Brasil","1.847786000"
"185","35.202372","64.233.186.188","192.168.137.185","TLSv1.2","328","Application Data","Jul  6, 2023 09:08:44.490151000 Hora oficial do Brasil","0.632269000"
"186","35.306487","192.168.137.185","192.168.137.1","DNS","71","Standard query 0xc225 A api.rec.net","Jul  6, 2023 09:08:44.594266000 Hora oficial do Brasil","0.104115000"
"187","35.307029","192.168.137.185","64.233.186.188","TCP","66","38754  >  5228 [ACK] Seq=1 Ack=3332 Win=746 Len=0 TSval=1891143613 TSecr=1748662002","Jul  6, 2023 09:08:44.594808000 Hora oficial do Brasil","0.000542000"
"188","35.329661","192.168.137.185","64.233.186.188","TLSv1.2","104","Application Data","Jul  6, 2023 09:08:44.617440000 Hora oficial do Brasil","0.022632000"
"189","35.593554","192.168.137.185","157.240.216.61","SSL","96","Continuation Data","Jul  6, 2023 09:08:44.881333000 Hora oficial do Brasil","0.263893000"
"191","36.393427","192.168.137.185","64.233.186.188","TCP","104","[TCP Retransmission] 38754  >  5228 [PSH, ACK] Seq=1 Ack=3332 Win=746 Len=38 TSval=1891144681 TSecr=1748662002","Jul  6, 2023 09:08:45.681206000 Hora oficial do Brasil","0.368295000"
"192","37.192395","20.120.122.254","192.168.137.185","TCP","1479","[TCP Previous segment not captured] 443  >  44500 [PSH, ACK] Seq=2897 Ack=306 Win=65536 Len=1413 TSval=2182788175 TSecr=1928308703","Jul  6, 2023 09:08:46.480174000 Hora oficial do Brasil","0.798968000"
"193","37.254445","192.168.137.185","20.120.122.254","TCP","78","[TCP Window Update] 44500  >  443 [ACK] Seq=306 Ack=1 Win=68608 Len=0 TSval=1928315246 TSecr=2182783724 SLE=2897 SRE=4310","Jul  6, 2023 09:08:46.542224000 Hora oficial do Brasil","0.062050000"
"194","38.275544","192.168.137.185","177.37.221.8","TCP","78","40068  >  443 [FIN, ACK] Seq=518 Ack=1 Win=70144 Len=0 TSval=1807026844 TSecr=822377046 SLE=1449 SRE=3639","Jul  6, 2023 09:08:47.563323000 Hora oficial do Brasil","1.021099000"
"195","38.275544","192.168.137.185","177.37.221.25","TCP","74","41738  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1269528330 TSecr=0 WS=512","Jul  6, 2023 09:08:47.563323000 Hora oficial do Brasil","0.000000000"
"196","38.665943","192.168.137.185","64.233.186.188","TCP","104","[TCP Retransmission] 38754  >  5228 [PSH, ACK] Seq=1 Ack=3332 Win=746 Len=38 TSval=1891146953 TSecr=1748662002","Jul  6, 2023 09:08:47.953722000 Hora oficial do Brasil","0.390399000"
"198","39.305304","192.168.137.185","177.37.221.25","TCP","74","[TCP Retransmission] 41738  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1269529355 TSecr=0 WS=512","Jul  6, 2023 09:08:48.593083000 Hora oficial do Brasil","0.295229000"
"199","40.119877","177.37.221.8","192.168.137.185","TCP","66","443  >  40068 [FIN, ACK] Seq=3639 Ack=519 Win=64768 Len=0 TSval=822389046 TSecr=1807026844","Jul  6, 2023 09:08:49.407656000 Hora oficial do Brasil","0.814573000"
"200","40.202157","192.168.137.185","52.151.239.148","TCP","372","[TCP Retransmission] 43684  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=306 TSval=493465696 TSecr=1614757036","Jul  6, 2023 09:08:49.489936000 Hora oficial do Brasil","0.082280000"
"201","40.206845","192.168.137.185","177.37.221.8","TCP","54","40068  >  443 [RST] Seq=519 Win=0 Len=0","Jul  6, 2023 09:08:49.494624000 Hora oficial do Brasil","0.004688000"
"202","40.315570","192.168.137.185","192.168.137.1","DNS","71","Standard query 0xc225 A api.rec.net","Jul  6, 2023 09:08:49.603349000 Hora oficial do Brasil","0.108725000"
"203","40.616232","192.168.137.185","192.168.137.1","DNS","71","Standard query 0x605a A api.rec.net","Jul  6, 2023 09:08:49.904011000 Hora oficial do Brasil","0.300662000"
"204","41.321989","192.168.137.185","177.37.221.25","TCP","74","[TCP Retransmission] 41738  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=1269531371 TSecr=0 WS=512","Jul  6, 2023 09:08:50.609768000 Hora oficial do Brasil","0.705757000"
"206","42.184901","192.168.137.1","192.168.137.185","DNS","145","Standard query response 0xc225 A api.rec.net CNAME recnet-ag-prod-002.eastus.cloudapp.azure.com A 52.151.239.148","Jul  6, 2023 09:08:51.472680000 Hora oficial do Brasil","0.342279000"
"207","42.270271","192.168.137.185","52.151.239.148","TCP","74","41232  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=493467783 TSecr=0 WS=512","Jul  6, 2023 09:08:51.558050000 Hora oficial do Brasil","0.085370000"
"208","42.704938","142.250.78.238","192.168.137.185","TCP","66","443  >  49838 [FIN, ACK] Seq=1 Ack=1 Win=265 Len=0 TSval=1848770218 TSecr=509752479","Jul  6, 2023 09:08:51.992717000 Hora oficial do Brasil","0.434667000"
"209","42.761677","192.168.137.185","157.240.216.61","TCP","99","[TCP Retransmission] 37850  >  443 [PSH, ACK] Seq=376 Ack=34 Win=133 Len=33 TSval=3991079372 TSecr=3825484495","Jul  6, 2023 09:08:52.049456000 Hora oficial do Brasil","0.056739000"
"210","42.803059","192.168.137.185","142.250.78.238","TCP","66","49838  >  443 [ACK] Seq=1 Ack=2 Win=795 Len=0 TSval=509993622 TSecr=1848770218","Jul  6, 2023 09:08:52.090838000 Hora oficial do Brasil","0.041382000"
